d2.5_l10,,d3_l10,,d3.5_l10,,d4_l10,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB)
2057.373047,111.379,2057.373047,108.895,2057.373047,105.313,2057.373047,104.222
2057.739258,111.377,2057.739258,108.901,2057.739258,105.317,2057.739258,104.226
2058.105469,111.376,2058.105469,108.908,2058.105469,105.321,2058.105469,104.229
2058.47168,111.374,2058.47168,108.914,2058.47168,105.325,2058.47168,104.233
2058.837891,111.373,2058.837891,108.92,2058.837891,105.329,2058.837891,104.236
2059.204102,111.371,2059.204102,108.927,2059.204102,105.333,2059.204102,104.239
2059.570312,111.37,2059.570312,108.933,2059.570312,105.337,2059.570312,104.243
2059.936523,111.368,2059.936523,108.939,2059.936523,105.341,2059.936523,104.246
2060.302734,111.367,2060.302734,108.946,2060.302734,105.345,2060.302734,104.249
2060.668945,111.365,2060.668945,108.952,2060.668945,105.349,2060.668945,104.253
2061.035156,111.363,2061.035156,108.958,2061.035156,105.354,2061.035156,104.256
2061.401367,111.362,2061.401367,108.965,2061.401367,105.358,2061.401367,104.26
2061.767578,111.36,2061.767578,108.971,2061.767578,105.362,2061.767578,104.263
2062.133789,111.358,2062.133789,108.977,2062.133789,105.366,2062.133789,104.266
2062.5,111.357,2062.5,108.984,2062.5,105.37,2062.5,104.27
2062.866211,111.355,2062.866211,108.99,2062.866211,105.374,2062.866211,104.273
2063.232422,111.353,2063.232422,108.997,2063.232422,105.378,2063.232422,104.277
2063.598633,111.351,2063.598633,109.003,2063.598633,105.382,2063.598633,104.28
2063.964844,111.35,2063.964844,109.009,2063.964844,105.386,2063.964844,104.283
2064.331055,111.348,2064.331055,109.016,2064.331055,105.391,2064.331055,104.287
2064.697266,111.346,2064.697266,109.022,2064.697266,105.395,2064.697266,104.29
2065.063477,111.344,2065.063477,109.029,2065.063477,105.399,2065.063477,104.294
2065.429688,111.342,2065.429688,109.035,2065.429688,105.403,2065.429688,104.297
2065.795898,111.34,2065.795898,109.041,2065.795898,105.407,2065.795898,104.3
2066.162109,111.338,2066.162109,109.048,2066.162109,105.411,2066.162109,104.304
2066.52832,111.336,2066.52832,109.054,2066.52832,105.415,2066.52832,104.307
2066.894531,111.334,2066.894531,109.061,2066.894531,105.42,2066.894531,104.311
2067.260742,111.332,2067.260742,109.067,2067.260742,105.424,2067.260742,104.314
2067.626953,111.33,2067.626953,109.073,2067.626953,105.428,2067.626953,104.317
2067.993164,111.328,2067.993164,109.08,2067.993164,105.432,2067.993164,104.321
2068.359375,111.326,2068.359375,109.086,2068.359375,105.436,2068.359375,104.324
2068.725586,111.324,2068.725586,109.093,2068.725586,105.44,2068.725586,104.328
2069.091797,111.322,2069.091797,109.099,2069.091797,105.444,2069.091797,104.331
2069.458008,111.319,2069.458008,109.106,2069.458008,105.449,2069.458008,104.334
2069.824219,111.317,2069.824219,109.112,2069.824219,105.453,2069.824219,104.338
2070.19043,111.315,2070.19043,109.119,2070.19043,105.457,2070.19043,104.341
2070.556641,111.313,2070.556641,109.125,2070.556641,105.461,2070.556641,104.345
2070.922852,111.311,2070.922852,109.131,2070.922852,105.465,2070.922852,104.348
2071.289062,111.308,2071.289062,109.138,2071.289062,105.469,2071.289062,104.352
2071.655273,111.306,2071.655273,109.144,2071.655273,105.474,2071.655273,104.355
2072.021484,111.304,2072.021484,109.151,2072.021484,105.478,2072.021484,104.358
2072.387695,111.301,2072.387695,109.157,2072.387695,105.482,2072.387695,104.362
2072.753906,111.299,2072.753906,109.164,2072.753906,105.486,2072.753906,104.365
2073.120117,111.296,2073.120117,109.17,2073.120117,105.49,2073.120117,104.369
2073.486328,111.294,2073.486328,109.177,2073.486328,105.494,2073.486328,104.372
2073.852539,111.292,2073.852539,109.183,2073.852539,105.499,2073.852539,104.376
2074.21875,111.289,2074.21875,109.19,2074.21875,105.503,2074.21875,104.379
2074.584961,111.287,2074.584961,109.196,2074.584961,105.507,2074.584961,104.383
2074.951172,111.284,2074.951172,109.203,2074.951172,105.511,2074.951172,104.386
2075.317383,111.281,2075.317383,109.209,2075.317383,105.515,2075.317383,104.389
2075.683594,111.279,2075.683594,109.216,2075.683594,105.52,2075.683594,104.393
2076.049805,111.276,2076.049805,109.222,2076.049805,105.524,2076.049805,104.396
2076.416016,111.274,2076.416016,109.229,2076.416016,105.528,2076.416016,104.4
2076.782227,111.271,2076.782227,109.235,2076.782227,105.532,2076.782227,104.403
2077.148438,111.268,2077.148438,109.242,2077.148438,105.536,2077.148438,104.407
2077.514648,111.266,2077.514648,109.248,2077.514648,105.541,2077.514648,104.41
2077.880859,111.263,2077.880859,109.255,2077.880859,105.545,2077.880859,104.414
2078.24707,111.26,2078.24707,109.261,2078.24707,105.549,2078.24707,104.417
2078.613281,111.258,2078.613281,109.268,2078.613281,105.553,2078.613281,104.421
2078.979492,111.255,2078.979492,109.275,2078.979492,105.557,2078.979492,104.424
2079.345703,111.252,2079.345703,109.281,2079.345703,105.562,2079.345703,104.428
2079.711914,111.249,2079.711914,109.288,2079.711914,105.566,2079.711914,104.431
2080.078125,111.246,2080.078125,109.294,2080.078125,105.57,2080.078125,104.435
2080.444336,111.243,2080.444336,109.301,2080.444336,105.574,2080.444336,104.438
2080.810547,111.241,2080.810547,109.307,2080.810547,105.579,2080.810547,104.442
2081.176758,111.238,2081.176758,109.314,2081.176758,105.583,2081.176758,104.445
2081.542969,111.235,2081.542969,109.32,2081.542969,105.587,2081.542969,104.448
2081.90918,111.232,2081.90918,109.327,2081.90918,105.591,2081.90918,104.452
2082.275391,111.229,2082.275391,109.334,2082.275391,105.595,2082.275391,104.455
2082.641602,111.226,2082.641602,109.34,2082.641602,105.6,2082.641602,104.459
2083.007812,111.223,2083.007812,109.347,2083.007812,105.604,2083.007812,104.462
2083.374023,111.22,2083.374023,109.353,2083.374023,105.608,2083.374023,104.466
2083.740234,111.217,2083.740234,109.36,2083.740234,105.612,2083.740234,104.469
2084.106445,111.214,2084.106445,109.367,2084.106445,105.617,2084.106445,104.473
2084.472656,111.21,2084.472656,109.373,2084.472656,105.621,2084.472656,104.476
2084.838867,111.207,2084.838867,109.38,2084.838867,105.625,2084.838867,104.48
2085.205078,111.204,2085.205078,109.386,2085.205078,105.629,2085.205078,104.483
2085.571289,111.201,2085.571289,109.393,2085.571289,105.634,2085.571289,104.487
2085.9375,111.198,2085.9375,109.4,2085.9375,105.638,2085.9375,104.49
2086.303711,111.195,2086.303711,109.406,2086.303711,105.642,2086.303711,104.494
2086.669922,111.191,2086.669922,109.413,2086.669922,105.646,2086.669922,104.497
2087.036133,111.188,2087.036133,109.419,2087.036133,105.651,2087.036133,104.501
2087.402344,111.185,2087.402344,109.426,2087.402344,105.655,2087.402344,104.505
2087.768555,111.181,2087.768555,109.433,2087.768555,105.659,2087.768555,104.508
2088.134766,111.178,2088.134766,109.439,2088.134766,105.664,2088.134766,104.512
2088.500977,111.175,2088.500977,109.446,2088.500977,105.668,2088.500977,104.515
2088.867188,111.171,2088.867188,109.453,2088.867188,105.672,2088.867188,104.519
2089.233398,111.168,2089.233398,109.459,2089.233398,105.676,2089.233398,104.522
2089.599609,111.165,2089.599609,109.466,2089.599609,105.681,2089.599609,104.526
2089.96582,111.161,2089.96582,109.472,2089.96582,105.685,2089.96582,104.529
2090.332031,111.158,2090.332031,109.479,2090.332031,105.689,2090.332031,104.533
2090.698242,111.154,2090.698242,109.486,2090.698242,105.694,2090.698242,104.536
2091.064453,111.151,2091.064453,109.492,2091.064453,105.698,2091.064453,104.54
2091.430664,111.147,2091.430664,109.499,2091.430664,105.702,2091.430664,104.543
2091.796875,111.144,2091.796875,109.506,2091.796875,105.706,2091.796875,104.547
2092.163086,111.14,2092.163086,109.512,2092.163086,105.711,2092.163086,104.55
2092.529297,111.136,2092.529297,109.519,2092.529297,105.715,2092.529297,104.554
2092.895508,111.133,2092.895508,109.526,2092.895508,105.719,2092.895508,104.557
2093.261719,111.129,2093.261719,109.532,2093.261719,105.724,2093.261719,104.561
2093.62793,111.126,2093.62793,109.539,2093.62793,105.728,2093.62793,104.564
2093.994141,111.122,2093.994141,109.546,2093.994141,105.732,2093.994141,104.568
2094.360352,111.118,2094.360352,109.552,2094.360352,105.736,2094.360352,104.572
2094.726562,111.114,2094.726562,109.559,2094.726562,105.741,2094.726562,104.575
2095.092773,111.111,2095.092773,109.566,2095.092773,105.745,2095.092773,104.579
2095.458984,111.107,2095.458984,109.573,2095.458984,105.749,2095.458984,104.582
2095.825195,111.103,2095.825195,109.579,2095.825195,105.754,2095.825195,104.586
2096.191406,111.099,2096.191406,109.586,2096.191406,105.758,2096.191406,104.589
2096.557617,111.096,2096.557617,109.593,2096.557617,105.762,2096.557617,104.593
2096.923828,111.092,2096.923828,109.599,2096.923828,105.767,2096.923828,104.596
2097.290039,111.088,2097.290039,109.606,2097.290039,105.771,2097.290039,104.6
2097.65625,111.084,2097.65625,109.613,2097.65625,105.775,2097.65625,104.604
2098.022461,111.08,2098.022461,109.62,2098.022461,105.78,2098.022461,104.607
2098.388672,111.076,2098.388672,109.626,2098.388672,105.784,2098.388672,104.611
2098.754883,111.072,2098.754883,109.633,2098.754883,105.788,2098.754883,104.614
2099.121094,111.068,2099.121094,109.64,2099.121094,105.793,2099.121094,104.618
2099.487305,111.064,2099.487305,109.646,2099.487305,105.797,2099.487305,104.621
2099.853516,111.06,2099.853516,109.653,2099.853516,105.801,2099.853516,104.625
2100.219727,111.056,2100.219727,109.66,2100.219727,105.806,2100.219727,104.629
2100.585938,111.052,2100.585938,109.667,2100.585938,105.81,2100.585938,104.632
2100.952148,111.048,2100.952148,109.673,2100.952148,105.814,2100.952148,104.636
2101.318359,111.044,2101.318359,109.68,2101.318359,105.819,2101.318359,104.639
2101.68457,111.04,2101.68457,109.687,2101.68457,105.823,2101.68457,104.643
2102.050781,111.036,2102.050781,109.694,2102.050781,105.827,2102.050781,104.646
2102.416992,111.032,2102.416992,109.7,2102.416992,105.832,2102.416992,104.65
2102.783203,111.027,2102.783203,109.707,2102.783203,105.836,2102.783203,104.654
2103.149414,111.023,2103.149414,109.714,2103.149414,105.84,2103.149414,104.657
2103.515625,111.019,2103.515625,109.721,2103.515625,105.845,2103.515625,104.661
2103.881836,111.015,2103.881836,109.728,2103.881836,105.849,2103.881836,104.664
2104.248047,111.011,2104.248047,109.734,2104.248047,105.854,2104.248047,104.668
2104.614258,111.006,2104.614258,109.741,2104.614258,105.858,2104.614258,104.672
2104.980469,111.002,2104.980469,109.748,2104.980469,105.862,2104.980469,104.675
2105.34668,110.998,2105.34668,109.755,2105.34668,105.867,2105.34668,104.679
2105.712891,110.993,2105.712891,109.761,2105.712891,105.871,2105.712891,104.682
2106.079102,110.989,2106.079102,109.768,2106.079102,105.875,2106.079102,104.686
2106.445312,110.985,2106.445312,109.775,2106.445312,105.88,2106.445312,104.689
2106.811523,110.98,2106.811523,109.782,2106.811523,105.884,2106.811523,104.693
2107.177734,110.976,2107.177734,109.789,2107.177734,105.889,2107.177734,104.697
2107.543945,110.971,2107.543945,109.795,2107.543945,105.893,2107.543945,104.7
2107.910156,110.967,2107.910156,109.802,2107.910156,105.897,2107.910156,104.704
2108.276367,110.962,2108.276367,109.809,2108.276367,105.902,2108.276367,104.708
2108.642578,110.958,2108.642578,109.816,2108.642578,105.906,2108.642578,104.711
2109.008789,110.953,2109.008789,109.823,2109.008789,105.91,2109.008789,104.715
2109.375,110.949,2109.375,109.83,2109.375,105.915,2109.375,104.718
2109.741211,110.944,2109.741211,109.836,2109.741211,105.919,2109.741211,104.722
2110.107422,110.94,2110.107422,109.843,2110.107422,105.924,2110.107422,104.726
2110.473633,110.935,2110.473633,109.85,2110.473633,105.928,2110.473633,104.729
2110.839844,110.931,2110.839844,109.857,2110.839844,105.933,2110.839844,104.733
2111.206055,110.926,2111.206055,109.864,2111.206055,105.937,2111.206055,104.736
2111.572266,110.921,2111.572266,109.871,2111.572266,105.941,2111.572266,104.74
2111.938477,110.917,2111.938477,109.878,2111.938477,105.946,2111.938477,104.744
2112.304688,110.912,2112.304688,109.884,2112.304688,105.95,2112.304688,104.747
2112.670898,110.907,2112.670898,109.891,2112.670898,105.955,2112.670898,104.751
2113.037109,110.903,2113.037109,109.898,2113.037109,105.959,2113.037109,104.755
2113.40332,110.898,2113.40332,109.905,2113.40332,105.963,2113.40332,104.758
2113.769531,110.893,2113.769531,109.912,2113.769531,105.968,2113.769531,104.762
2114.135742,110.888,2114.135742,109.919,2114.135742,105.972,2114.135742,104.766
2114.501953,110.884,2114.501953,109.926,2114.501953,105.977,2114.501953,104.769
2114.868164,110.879,2114.868164,109.933,2114.868164,105.981,2114.868164,104.773
2115.234375,110.874,2115.234375,109.939,2115.234375,105.986,2115.234375,104.776
2115.600586,110.869,2115.600586,109.946,2115.600586,105.99,2115.600586,104.78
2115.966797,110.864,2115.966797,109.953,2115.966797,105.994,2115.966797,104.784
2116.333008,110.859,2116.333008,109.96,2116.333008,105.999,2116.333008,104.787
2116.699219,110.855,2116.699219,109.967,2116.699219,106.003,2116.699219,104.791
2117.06543,110.85,2117.06543,109.974,2117.06543,106.008,2117.06543,104.795
2117.431641,110.845,2117.431641,109.981,2117.431641,106.012,2117.431641,104.798
2117.797852,110.84,2117.797852,109.988,2117.797852,106.017,2117.797852,104.802
2118.164062,110.835,2118.164062,109.995,2118.164062,106.021,2118.164062,104.806
2118.530273,110.83,2118.530273,110.002,2118.530273,106.026,2118.530273,104.809
2118.896484,110.825,2118.896484,110.009,2118.896484,106.03,2118.896484,104.813
2119.262695,110.82,2119.262695,110.015,2119.262695,106.035,2119.262695,104.817
2119.628906,110.815,2119.628906,110.022,2119.628906,106.039,2119.628906,104.82
2119.995117,110.81,2119.995117,110.029,2119.995117,106.043,2119.995117,104.824
2120.361328,110.805,2120.361328,110.036,2120.361328,106.048,2120.361328,104.828
2120.727539,110.8,2120.727539,110.043,2120.727539,106.052,2120.727539,104.831
2121.09375,110.795,2121.09375,110.05,2121.09375,106.057,2121.09375,104.835
2121.459961,110.789,2121.459961,110.057,2121.459961,106.061,2121.459961,104.839
2121.826172,110.784,2121.826172,110.064,2121.826172,106.066,2121.826172,104.843
2122.192383,110.779,2122.192383,110.071,2122.192383,106.07,2122.192383,104.846
2122.558594,110.774,2122.558594,110.078,2122.558594,106.075,2122.558594,104.85
2122.924805,110.769,2122.924805,110.085,2122.924805,106.079,2122.924805,104.854
2123.291016,110.764,2123.291016,110.092,2123.291016,106.084,2123.291016,104.857
2123.657227,110.758,2123.657227,110.099,2123.657227,106.088,2123.657227,104.861
2124.023438,110.753,2124.023438,110.106,2124.023438,106.093,2124.023438,104.865
2124.389648,110.748,2124.389648,110.113,2124.389648,106.097,2124.389648,104.868
2124.755859,110.743,2124.755859,110.12,2124.755859,106.102,2124.755859,104.872
2125.12207,110.738,2125.12207,110.127,2125.12207,106.106,2125.12207,104.876
2125.488281,110.732,2125.488281,110.134,2125.488281,106.111,2125.488281,104.88
2125.854492,110.727,2125.854492,110.141,2125.854492,106.115,2125.854492,104.883
2126.220703,110.722,2126.220703,110.148,2126.220703,106.12,2126.220703,104.887
2126.586914,110.716,2126.586914,110.155,2126.586914,106.124,2126.586914,104.891
2126.953125,110.711,2126.953125,110.162,2126.953125,106.129,2126.953125,104.894
2127.319336,110.706,2127.319336,110.169,2127.319336,106.133,2127.319336,104.898
2127.685547,110.7,2127.685547,110.176,2127.685547,106.138,2127.685547,104.902
2128.051758,110.695,2128.051758,110.183,2128.051758,106.143,2128.051758,104.906
2128.417969,110.689,2128.417969,110.19,2128.417969,106.147,2128.417969,104.909
2128.78418,110.684,2128.78418,110.197,2128.78418,106.152,2128.78418,104.913
2129.150391,110.679,2129.150391,110.204,2129.150391,106.156,2129.150391,104.917
2129.516602,110.673,2129.516602,110.211,2129.516602,106.161,2129.516602,104.921
2129.882812,110.668,2129.882812,110.218,2129.882812,106.165,2129.882812,104.924
2130.249023,110.662,2130.249023,110.225,2130.249023,106.17,2130.249023,104.928
2130.615234,110.657,2130.615234,110.232,2130.615234,106.174,2130.615234,104.932
2130.981445,110.651,2130.981445,110.239,2130.981445,106.179,2130.981445,104.936
2131.347656,110.646,2131.347656,110.246,2131.347656,106.183,2131.347656,104.939
2131.713867,110.64,2131.713867,110.253,2131.713867,106.188,2131.713867,104.943
2132.080078,110.634,2132.080078,110.261,2132.080078,106.193,2132.080078,104.947
2132.446289,110.629,2132.446289,110.268,2132.446289,106.197,2132.446289,104.951
2132.8125,110.623,2132.8125,110.275,2132.8125,106.202,2132.8125,104.954
2133.178711,110.618,2133.178711,110.282,2133.178711,106.206,2133.178711,104.958
2133.544922,110.612,2133.544922,110.289,2133.544922,106.211,2133.544922,104.962
2133.911133,110.606,2133.911133,110.296,2133.911133,106.215,2133.911133,104.966
2134.277344,110.601,2134.277344,110.303,2134.277344,106.22,2134.277344,104.969
2134.643555,110.595,2134.643555,110.31,2134.643555,106.225,2134.643555,104.973
2135.009766,110.589,2135.009766,110.317,2135.009766,106.229,2135.009766,104.977
2135.375977,110.584,2135.375977,110.324,2135.375977,106.234,2135.375977,104.981
2135.742188,110.578,2135.742188,110.331,2135.742188,106.238,2135.742188,104.985
