d3_l10,,d3_l15,,d3_l20,,,,,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),,,,
16088.0127,92.424,16088.0127,95.896,16088.0127,95.766,,,,
16088.37891,92.419,16088.37891,95.893,16088.37891,95.766,,,,
16088.74512,92.414,16088.74512,95.889,16088.74512,95.765,,,,
16089.11133,92.409,16089.11133,95.886,16089.11133,95.765,,,,
16089.47754,92.405,16089.47754,95.883,16089.47754,95.765,,,,
16089.84375,92.4,16089.84375,95.879,16089.84375,95.765,,,,
16090.20996,92.395,16090.20996,95.876,16090.20996,95.765,,,,
16090.57617,92.39,16090.57617,95.873,16090.57617,95.764,,,,
16090.94238,92.385,16090.94238,95.869,16090.94238,95.764,,,,
16091.30859,92.38,16091.30859,95.866,16091.30859,95.764,,,,
16091.67481,92.375,16091.67481,95.862,16091.67481,95.764,,,,
16092.04102,92.37,16092.04102,95.859,16092.04102,95.763,,,,
16092.40723,92.365,16092.40723,95.856,16092.40723,95.763,,,,
16092.77344,92.361,16092.77344,95.852,16092.77344,95.763,,,,
16093.13965,92.356,16093.13965,95.849,16093.13965,95.762,,,,
16093.50586,92.351,16093.50586,95.845,16093.50586,95.762,,,,
16093.87207,92.346,16093.87207,95.842,16093.87207,95.762,,,,
16094.23828,92.341,16094.23828,95.838,16094.23828,95.761,,,,
16094.60449,92.336,16094.60449,95.835,16094.60449,95.761,,,,
16094.9707,92.331,16094.9707,95.832,16094.9707,95.761,,,,
16095.33691,92.326,16095.33691,95.828,16095.33691,95.76,,,,
16095.70313,92.321,16095.70313,95.825,16095.70313,95.76,,,,
16096.06934,92.316,16096.06934,95.821,16096.06934,95.76,,,,
16096.43555,92.311,16096.43555,95.818,16096.43555,95.759,,,,
16096.80176,92.306,16096.80176,95.814,16096.80176,95.759,,,,
16097.16797,92.301,16097.16797,95.81,16097.16797,95.758,,,,
16097.53418,92.296,16097.53418,95.807,16097.53418,95.758,,,,
16097.90039,92.291,16097.90039,95.803,16097.90039,95.758,,,,
16098.2666,92.286,16098.2666,95.8,16098.2666,95.757,,,,
16098.63281,92.281,16098.63281,95.796,16098.63281,95.757,,,,
16098.99902,92.276,16098.99902,95.793,16098.99902,95.756,,,,
16099.36523,92.271,16099.36523,95.789,16099.36523,95.756,,,,
16099.73145,92.266,16099.73145,95.786,16099.73145,95.755,,,,
16100.09766,92.261,16100.09766,95.782,16100.09766,95.755,,,,
16100.46387,92.256,16100.46387,95.778,16100.46387,95.754,,,,
16100.83008,92.251,16100.83008,95.775,16100.83008,95.754,,,,
16101.19629,92.246,16101.19629,95.771,16101.19629,95.753,,,,
16101.5625,92.241,16101.5625,95.768,16101.5625,95.753,,,,
16101.92871,92.235,16101.92871,95.764,16101.92871,95.752,,,,
16102.29492,92.23,16102.29492,95.76,16102.29492,95.752,,,,
16102.66113,92.225,16102.66113,95.757,16102.66113,95.751,,,,
16103.02734,92.22,16103.02734,95.753,16103.02734,95.751,,,,
16103.39356,92.215,16103.39356,95.749,16103.39356,95.75,,,,
16103.75977,92.21,16103.75977,95.746,16103.75977,95.75,,,,
16104.12598,92.205,16104.12598,95.742,16104.12598,95.749,,,,
16104.49219,92.2,16104.49219,95.738,16104.49219,95.749,,,,
16104.8584,92.195,16104.8584,95.734,16104.8584,95.748,,,,
16105.22461,92.189,16105.22461,95.731,16105.22461,95.747,,,,
16105.59082,92.184,16105.59082,95.727,16105.59082,95.747,,,,
16105.95703,92.179,16105.95703,95.723,16105.95703,95.746,,,,
16106.32324,92.174,16106.32324,95.72,16106.32324,95.745,,,,
16106.68945,92.169,16106.68945,95.716,16106.68945,95.745,,,,
16107.05566,92.164,16107.05566,95.712,16107.05566,95.744,,,,
16107.42188,92.158,16107.42188,95.708,16107.42188,95.743,,,,
16107.78809,92.153,16107.78809,95.705,16107.78809,95.743,,,,
16108.1543,92.148,16108.1543,95.701,16108.1543,95.742,,,,
16108.52051,92.143,16108.52051,95.697,16108.52051,95.741,,,,
16108.88672,92.138,16108.88672,95.693,16108.88672,95.741,,,,
16109.25293,92.132,16109.25293,95.689,16109.25293,95.74,,,,
16109.61914,92.127,16109.61914,95.686,16109.61914,95.739,,,,
16109.98535,92.122,16109.98535,95.682,16109.98535,95.739,,,,
16110.35156,92.117,16110.35156,95.678,16110.35156,95.738,,,,
16110.71777,92.111,16110.71777,95.674,16110.71777,95.737,,,,
16111.08398,92.106,16111.08398,95.67,16111.08398,95.736,,,,
16111.4502,92.101,16111.4502,95.666,16111.4502,95.736,,,,
16111.81641,92.096,16111.81641,95.662,16111.81641,95.735,,,,
16112.18262,92.09,16112.18262,95.659,16112.18262,95.734,,,,
16112.54883,92.085,16112.54883,95.655,16112.54883,95.733,,,,
16112.91504,92.08,16112.91504,95.651,16112.91504,95.732,,,,
16113.28125,92.074,16113.28125,95.647,16113.28125,95.732,,,,
16113.64746,92.069,16113.64746,95.643,16113.64746,95.731,,,,
16114.01367,92.064,16114.01367,95.639,16114.01367,95.73,,,,
16114.37988,92.058,16114.37988,95.635,16114.37988,95.729,,,,
16114.74609,92.053,16114.74609,95.631,16114.74609,95.728,,,,
16115.11231,92.048,16115.11231,95.627,16115.11231,95.727,,,,
16115.47852,92.042,16115.47852,95.623,16115.47852,95.727,,,,
16115.84473,92.037,16115.84473,95.619,16115.84473,95.726,,,,
16116.21094,92.032,16116.21094,95.615,16116.21094,95.725,,,,
16116.57715,92.026,16116.57715,95.611,16116.57715,95.724,,,,
16116.94336,92.021,16116.94336,95.607,16116.94336,95.723,,,,
16117.30957,92.016,16117.30957,95.603,16117.30957,95.722,,,,
16117.67578,92.01,16117.67578,95.599,16117.67578,95.721,,,,
16118.04199,92.005,16118.04199,95.595,16118.04199,95.72,,,,
16118.4082,91.999,16118.4082,95.591,16118.4082,95.719,,,,
16118.77441,91.994,16118.77441,95.587,16118.77441,95.718,,,,
16119.14063,91.989,16119.14063,95.583,16119.14063,95.717,,,,
16119.50684,91.983,16119.50684,95.579,16119.50684,95.716,,,,
16119.87305,91.978,16119.87305,95.575,16119.87305,95.715,,,,
16120.23926,91.972,16120.23926,95.571,16120.23926,95.714,,,,
16120.60547,91.967,16120.60547,95.567,16120.60547,95.713,,,,
16120.97168,91.962,16120.97168,95.563,16120.97168,95.712,,,,
16121.33789,91.956,16121.33789,95.559,16121.33789,95.711,,,,
16121.7041,91.951,16121.7041,95.555,16121.7041,95.71,,,,
16122.07031,91.945,16122.07031,95.551,16122.07031,95.709,,,,
16122.43652,91.94,16122.43652,95.547,16122.43652,95.708,,,,
16122.80273,91.934,16122.80273,95.543,16122.80273,95.707,,,,
16123.16895,91.929,16123.16895,95.538,16123.16895,95.706,,,,
16123.53516,91.923,16123.53516,95.534,16123.53516,95.705,,,,
16123.90137,91.918,16123.90137,95.53,16123.90137,95.704,,,,
16124.26758,91.912,16124.26758,95.526,16124.26758,95.703,,,,
16124.63379,91.907,16124.63379,95.522,16124.63379,95.702,,,,
16125,91.901,16125,95.518,16125,95.701,,,,
16125.36621,91.896,16125.36621,95.513,16125.36621,95.7,,,,
16125.73242,91.89,16125.73242,95.509,16125.73242,95.699,,,,
16126.09863,91.885,16126.09863,95.505,16126.09863,95.697,,,,
16126.46484,91.879,16126.46484,95.501,16126.46484,95.696,,,,
16126.83106,91.874,16126.83106,95.497,16126.83106,95.695,,,,
16127.19727,91.868,16127.19727,95.492,16127.19727,95.694,,,,
16127.56348,91.862,16127.56348,95.488,16127.56348,95.693,,,,
16127.92969,91.857,16127.92969,95.484,16127.92969,95.692,,,,
16128.2959,91.851,16128.2959,95.48,16128.2959,95.69,,,,
16128.66211,91.846,16128.66211,95.476,16128.66211,95.689,,,,
16129.02832,91.84,16129.02832,95.471,16129.02832,95.688,,,,
16129.39453,91.834,16129.39453,95.467,16129.39453,95.687,,,,
16129.76074,91.829,16129.76074,95.463,16129.76074,95.686,,,,
16130.12695,91.823,16130.12695,95.458,16130.12695,95.684,,,,
16130.49316,91.818,16130.49316,95.454,16130.49316,95.683,,,,
16130.85938,91.812,16130.85938,95.45,16130.85938,95.682,,,,
16131.22559,91.806,16131.22559,95.446,16131.22559,95.68,,,,
16131.5918,91.801,16131.5918,95.441,16131.5918,95.679,,,,
16131.95801,91.795,16131.95801,95.437,16131.95801,95.678,,,,
16132.32422,91.789,16132.32422,95.433,16132.32422,95.677,,,,
16132.69043,91.784,16132.69043,95.428,16132.69043,95.675,,,,
16133.05664,91.778,16133.05664,95.424,16133.05664,95.674,,,,
16133.42285,91.772,16133.42285,95.419,16133.42285,95.673,,,,
16133.78906,91.767,16133.78906,95.415,16133.78906,95.671,,,,
16134.15527,91.761,16134.15527,95.411,16134.15527,95.67,,,,
16134.52148,91.755,16134.52148,95.406,16134.52148,95.669,,,,
16134.8877,91.75,16134.8877,95.402,16134.8877,95.667,,,,
16135.25391,91.744,16135.25391,95.398,16135.25391,95.666,,,,
16135.62012,91.738,16135.62012,95.393,16135.62012,95.664,,,,
16135.98633,91.733,16135.98633,95.389,16135.98633,95.663,,,,
16136.35254,91.727,16136.35254,95.384,16136.35254,95.662,,,,
16136.71875,91.721,16136.71875,95.38,16136.71875,95.66,,,,
16137.08496,91.715,16137.08496,95.375,16137.08496,95.659,,,,
16137.45117,91.71,16137.45117,95.371,16137.45117,95.657,,,,
16137.81738,91.704,16137.81738,95.366,16137.81738,95.656,,,,
16138.18359,91.698,16138.18359,95.362,16138.18359,95.655,,,,
16138.54981,91.692,16138.54981,95.358,16138.54981,95.653,,,,
16138.91602,91.687,16138.91602,95.353,16138.91602,95.652,,,,
16139.28223,91.681,16139.28223,95.349,16139.28223,95.65,,,,
16139.64844,91.675,16139.64844,95.344,16139.64844,95.649,,,,
16140.01465,91.669,16140.01465,95.34,16140.01465,95.647,,,,
16140.38086,91.663,16140.38086,95.335,16140.38086,95.646,,,,
16140.74707,91.658,16140.74707,95.331,16140.74707,95.644,,,,
16141.11328,91.652,16141.11328,95.326,16141.11328,95.643,,,,
16141.47949,91.646,16141.47949,95.321,16141.47949,95.641,,,,
16141.8457,91.64,16141.8457,95.317,16141.8457,95.639,,,,
16142.21191,91.634,16142.21191,95.312,16142.21191,95.638,,,,
16142.57813,91.629,16142.57813,95.308,16142.57813,95.636,,,,
16142.94434,91.623,16142.94434,95.303,16142.94434,95.635,,,,
16143.31055,91.617,16143.31055,95.299,16143.31055,95.633,,,,
16143.67676,91.611,16143.67676,95.294,16143.67676,95.632,,,,
16144.04297,91.605,16144.04297,95.289,16144.04297,95.63,,,,
16144.40918,91.599,16144.40918,95.285,16144.40918,95.628,,,,
16144.77539,91.593,16144.77539,95.28,16144.77539,95.627,,,,
16145.1416,91.588,16145.1416,95.276,16145.1416,95.625,,,,
16145.50781,91.582,16145.50781,95.271,16145.50781,95.624,,,,
16145.87402,91.576,16145.87402,95.266,16145.87402,95.622,,,,
16146.24023,91.57,16146.24023,95.262,16146.24023,95.62,,,,
16146.60645,91.564,16146.60645,95.257,16146.60645,95.619,,,,
16146.97266,91.558,16146.97266,95.252,16146.97266,95.617,,,,
16147.33887,91.552,16147.33887,95.248,16147.33887,95.615,,,,
16147.70508,91.546,16147.70508,95.243,16147.70508,95.613,,,,
16148.07129,91.54,16148.07129,95.238,16148.07129,95.612,,,,
16148.4375,91.534,16148.4375,95.234,16148.4375,95.61,,,,
16148.80371,91.528,16148.80371,95.229,16148.80371,95.608,,,,
16149.16992,91.522,16149.16992,95.224,16149.16992,95.607,,,,
16149.53613,91.516,16149.53613,95.219,16149.53613,95.605,,,,
16149.90234,91.51,16149.90234,95.215,16149.90234,95.603,,,,
16150.26856,91.504,16150.26856,95.21,16150.26856,95.601,,,,
16150.63477,91.498,16150.63477,95.205,16150.63477,95.6,,,,
16151.00098,91.493,16151.00098,95.201,16151.00098,95.598,,,,
16151.36719,91.487,16151.36719,95.196,16151.36719,95.596,,,,
16151.7334,91.481,16151.7334,95.191,16151.7334,95.594,,,,
16152.09961,91.475,16152.09961,95.186,16152.09961,95.592,,,,
16152.46582,91.468,16152.46582,95.181,16152.46582,95.591,,,,
16152.83203,91.462,16152.83203,95.177,16152.83203,95.589,,,,
16153.19824,91.456,16153.19824,95.172,16153.19824,95.587,,,,
16153.56445,91.45,16153.56445,95.167,16153.56445,95.585,,,,
16153.93066,91.444,16153.93066,95.162,16153.93066,95.583,,,,
16154.29688,91.438,16154.29688,95.157,16154.29688,95.581,,,,
16154.66309,91.432,16154.66309,95.153,16154.66309,95.579,,,,
16155.0293,91.426,16155.0293,95.148,16155.0293,95.577,,,,
16155.39551,91.42,16155.39551,95.143,16155.39551,95.576,,,,
16155.76172,91.414,16155.76172,95.138,16155.76172,95.574,,,,
16156.12793,91.408,16156.12793,95.133,16156.12793,95.572,,,,
16156.49414,91.402,16156.49414,95.128,16156.49414,95.57,,,,
16156.86035,91.396,16156.86035,95.123,16156.86035,95.568,,,,
16157.22656,91.39,16157.22656,95.118,16157.22656,95.566,,,,
16157.59277,91.384,16157.59277,95.114,16157.59277,95.564,,,,
16157.95898,91.378,16157.95898,95.109,16157.95898,95.562,,,,
16158.3252,91.371,16158.3252,95.104,16158.3252,95.56,,,,
16158.69141,91.365,16158.69141,95.099,16158.69141,95.558,,,,
16159.05762,91.359,16159.05762,95.094,16159.05762,95.556,,,,
16159.42383,91.353,16159.42383,95.089,16159.42383,95.554,,,,
16159.79004,91.347,16159.79004,95.084,16159.79004,95.552,,,,
16160.15625,91.341,16160.15625,95.079,16160.15625,95.55,,,,
16160.52246,91.335,16160.52246,95.074,16160.52246,95.548,,,,
16160.88867,91.328,16160.88867,95.069,16160.88867,95.546,,,,
16161.25488,91.322,16161.25488,95.064,16161.25488,95.544,,,,
16161.62109,91.316,16161.62109,95.059,16161.62109,95.542,,,,
16161.98731,91.31,16161.98731,95.054,16161.98731,95.54,,,,
16162.35352,91.304,16162.35352,95.049,16162.35352,95.538,,,,
16162.71973,91.297,16162.71973,95.044,16162.71973,95.536,,,,
16163.08594,91.291,16163.08594,95.039,16163.08594,95.533,,,,
16163.45215,91.285,16163.45215,95.034,16163.45215,95.531,,,,
16163.81836,91.279,16163.81836,95.029,16163.81836,95.529,,,,
16164.18457,91.273,16164.18457,95.024,16164.18457,95.527,,,,
16164.55078,91.266,16164.55078,95.019,16164.55078,95.525,,,,
16164.91699,91.26,16164.91699,95.014,16164.91699,95.523,,,,
16165.2832,91.254,16165.2832,95.009,16165.2832,95.521,,,,
16165.64941,91.248,16165.64941,95.004,16165.64941,95.519,,,,
16166.01563,91.241,16166.01563,94.999,16166.01563,95.516,,,,
16166.38184,91.235,16166.38184,94.994,16166.38184,95.514,,,,
16166.74805,91.229,16166.74805,94.989,16166.74805,95.512,,,,
16167.11426,91.223,16167.11426,94.983,16167.11426,95.51,,,,
16167.48047,91.216,16167.48047,94.978,16167.48047,95.508,,,,
16167.84668,91.21,16167.84668,94.973,16167.84668,95.505,,,,
16168.21289,91.204,16168.21289,94.968,16168.21289,95.503,,,,
16168.5791,91.198,16168.5791,94.963,16168.5791,95.501,,,,
16168.94531,91.191,16168.94531,94.958,16168.94531,95.499,,,,
16169.31152,91.185,16169.31152,94.953,16169.31152,95.496,,,,
16169.67773,91.179,16169.67773,94.948,16169.67773,95.494,,,,
16170.04395,91.172,16170.04395,94.942,16170.04395,95.492,,,,
16170.41016,91.166,16170.41016,94.937,16170.41016,95.489,,,,
16170.77637,91.16,16170.77637,94.932,16170.77637,95.487,,,,
16171.14258,91.153,16171.14258,94.927,16171.14258,95.485,,,,
16171.50879,91.147,16171.50879,94.922,16171.50879,95.483,,,,
16171.875,91.141,16171.875,94.916,16171.875,95.48,,,,
16172.24121,91.134,16172.24121,94.911,16172.24121,95.478,,,,
16172.60742,91.128,16172.60742,94.906,16172.60742,95.476,,,,
16172.97363,91.121,16172.97363,94.901,16172.97363,95.473,,,,
16173.33984,91.115,16173.33984,94.896,16173.33984,95.471,,,,
16173.70606,91.109,16173.70606,94.89,16173.70606,95.468,,,,
16174.07227,91.102,16174.07227,94.885,16174.07227,95.466,,,,
16174.43848,91.096,16174.43848,94.88,16174.43848,95.464,,,,
16174.80469,91.089,16174.80469,94.875,16174.80469,95.461,,,,
16175.1709,91.083,16175.1709,94.869,16175.1709,95.459,,,,
16175.53711,91.077,16175.53711,94.864,16175.53711,95.456,,,,
16175.90332,91.07,16175.90332,94.859,16175.90332,95.454,,,,
16176.26953,91.064,16176.26953,94.853,16176.26953,95.452,,,,
16176.63574,91.057,16176.63574,94.848,16176.63574,95.449,,,,
16177.00195,91.051,16177.00195,94.843,16177.00195,95.447,,,,
16177.36816,91.044,16177.36816,94.837,16177.36816,95.444,,,,
16177.73438,91.038,16177.73438,94.832,16177.73438,95.442,,,,
16178.10059,91.032,16178.10059,94.827,16178.10059,95.439,,,,
16178.4668,91.025,16178.4668,94.821,16178.4668,95.437,,,,
16178.83301,91.019,16178.83301,94.816,16178.83301,95.434,,,,
16179.19922,91.012,16179.19922,94.811,16179.19922,95.432,,,,
16179.56543,91.006,16179.56543,94.805,16179.56543,95.429,,,,
16179.93164,90.999,16179.93164,94.8,16179.93164,95.427,,,,
16180.29785,90.993,16180.29785,94.795,16180.29785,95.424,,,,
16180.66406,90.986,16180.66406,94.789,16180.66406,95.421,,,,
16181.03027,90.98,16181.03027,94.784,16181.03027,95.419,,,,
16181.39648,90.973,16181.39648,94.778,16181.39648,95.416,,,,
16181.7627,90.967,16181.7627,94.773,16181.7627,95.414,,,,
16182.12891,90.96,16182.12891,94.768,16182.12891,95.411,,,,
16182.49512,90.954,16182.49512,94.762,16182.49512,95.408,,,,
16182.86133,90.947,16182.86133,94.757,16182.86133,95.406,,,,
16183.22754,90.94,16183.22754,94.751,16183.22754,95.403,,,,
16183.59375,90.934,16183.59375,94.746,16183.59375,95.401,,,,
16183.95996,90.927,16183.95996,94.74,16183.95996,95.398,,,,
16184.32617,90.921,16184.32617,94.735,16184.32617,95.395,,,,
16184.69238,90.914,16184.69238,94.729,16184.69238,95.393,,,,
16185.05859,90.908,16185.05859,94.724,16185.05859,95.39,,,,
16185.42481,90.901,16185.42481,94.718,16185.42481,95.387,,,,
16185.79102,90.894,16185.79102,94.713,16185.79102,95.385,,,,
16186.15723,90.888,16186.15723,94.707,16186.15723,95.382,,,,
16186.52344,90.881,16186.52344,94.702,16186.52344,95.379,,,,
16186.88965,90.875,16186.88965,94.696,16186.88965,95.376,,,,
16187.25586,90.868,16187.25586,94.691,16187.25586,95.374,,,,
16187.62207,90.861,16187.62207,94.685,16187.62207,95.371,,,,
16187.98828,90.855,16187.98828,94.68,16187.98828,95.368,,,,
16188.35449,90.848,16188.35449,94.674,16188.35449,95.365,,,,
16188.7207,90.841,16188.7207,94.669,16188.7207,95.363,,,,
16189.08691,90.835,16189.08691,94.663,16189.08691,95.36,,,,
16189.45313,90.828,16189.45313,94.658,16189.45313,95.357,,,,
16189.81934,90.821,16189.81934,94.652,16189.81934,95.354,,,,
16190.18555,90.815,16190.18555,94.646,16190.18555,95.352,,,,
16190.55176,90.808,16190.55176,94.641,16190.55176,95.349,,,,
16190.91797,90.801,16190.91797,94.635,16190.91797,95.346,,,,
16191.28418,90.795,16191.28418,94.63,16191.28418,95.343,,,,
16191.65039,90.788,16191.65039,94.624,16191.65039,95.34,,,,
16192.0166,90.781,16192.0166,94.618,16192.0166,95.337,,,,
16192.38281,90.775,16192.38281,94.613,16192.38281,95.334,,,,
16192.74902,90.768,16192.74902,94.607,16192.74902,95.332,,,,
16193.11523,90.761,16193.11523,94.601,16193.11523,95.329,,,,
16193.48145,90.754,16193.48145,94.596,16193.48145,95.326,,,,
16193.84766,90.748,16193.84766,94.59,16193.84766,95.323,,,,
16194.21387,90.741,16194.21387,94.584,16194.21387,95.32,,,,
16194.58008,90.734,16194.58008,94.579,16194.58008,95.317,,,,
16194.94629,90.728,16194.94629,94.573,16194.94629,95.314,,,,
16195.3125,90.721,16195.3125,94.567,16195.3125,95.311,,,,
16195.67871,90.714,16195.67871,94.562,16195.67871,95.308,,,,
16196.04492,90.707,16196.04492,94.556,16196.04492,95.305,,,,
16196.41113,90.7,16196.41113,94.55,16196.41113,95.302,,,,
16196.77734,90.694,16196.77734,94.544,16196.77734,95.299,,,,
16197.14356,90.687,16197.14356,94.539,16197.14356,95.296,,,,
16197.50977,90.68,16197.50977,94.533,16197.50977,95.293,,,,
16197.87598,90.673,16197.87598,94.527,16197.87598,95.29,,,,
16198.24219,90.667,16198.24219,94.521,16198.24219,95.287,,,,
16198.6084,90.66,16198.6084,94.516,16198.6084,95.284,,,,
16198.97461,90.653,16198.97461,94.51,16198.97461,95.281,,,,
16199.34082,90.646,16199.34082,94.504,16199.34082,95.278,,,,
16199.70703,90.639,16199.70703,94.498,16199.70703,95.275,,,,
16200.07324,90.632,16200.07324,94.493,16200.07324,95.272,,,,
16200.43945,90.626,16200.43945,94.487,16200.43945,95.269,,,,
16200.80566,90.619,16200.80566,94.481,16200.80566,95.266,,,,
16201.17188,90.612,16201.17188,94.475,16201.17188,95.263,,,,
16201.53809,90.605,16201.53809,94.469,16201.53809,95.26,,,,
16201.9043,90.598,16201.9043,94.464,16201.9043,95.257,,,,
16202.27051,90.591,16202.27051,94.458,16202.27051,95.253,,,,
16202.63672,90.584,16202.63672,94.452,16202.63672,95.25,,,,
16203.00293,90.577,16203.00293,94.446,16203.00293,95.247,,,,
16203.36914,90.571,16203.36914,94.44,16203.36914,95.244,,,,
16203.73535,90.564,16203.73535,94.434,16203.73535,95.241,,,,
16204.10156,90.557,16204.10156,94.428,16204.10156,95.238,,,,
16204.46777,90.55,16204.46777,94.423,16204.46777,95.234,,,,
16204.83398,90.543,16204.83398,94.417,16204.83398,95.231,,,,
16205.2002,90.536,16205.2002,94.411,16205.2002,95.228,,,,
16205.56641,90.529,16205.56641,94.405,16205.56641,95.225,,,,
16205.93262,90.522,16205.93262,94.399,16205.93262,95.222,,,,
16206.29883,90.515,16206.29883,94.393,16206.29883,95.218,,,,
16206.66504,90.508,16206.66504,94.387,16206.66504,95.215,,,,
